coll_nom,coll_siret,nature de la plage,plage en régie,COLL_NOM,COLL_SIRET,NOM,STATUT,REGIE,NUMERO_VOIE,NOM_VOIE,CODE_POSTAL,LIEU,ACCES_HANDICAP,LABEL_ HANDIPLAGE,EQUIPEMENTS,KIOSQUE VENTE A EMPORTER,INTERNET,DAT_DER_MAJ,last_modified,datagouv_resource_id,Geo Point,Geo Shape,Code Officiel Région,Code Officiel Département,Code Officiel Commune / Arrondissement Municipal,Code Officiel IRIS,Année,Type,Qualité du géocodage,Description,Catégorie,Nom Officiel Région,Nom Officiel Département,Nom Officiel EPCI,Nom Officiel Commune / Arrondissement Municipal,Code Iso 3166-3 Zone,Code Officiel EPCI
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0575677557,1.41925702091","{""type"": ""MultiPoint"", ""coordinates"": [[1.419257020914056, 50.057567755679756]]}",28,76,76255,762550103,2019,B307,Bonne,Magasin d'articles de sports et de loisirs,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0624471468,1.42870108587","{""type"": ""MultiPoint"", ""coordinates"": [[1.428701085873852, 50.06244714683446]]}",28,76,76255,762550103,2019,A504,Bonne,Restaurant-Restauration rapide,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0479085815,1.41582524754","{""type"": ""MultiPoint"", ""coordinates"": [[1.415825247542457, 50.047908581531125]]}",28,76,76255,762550101,2019,A505,Bonne,Agence immobilière,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0475448325,1.42226155301","{""type"": ""MultiPoint"", ""coordinates"": [[1.422261553007089, 50.04754483248495]]}",28,76,76255,762550101,2019,B204,Bonne,Boucherie charcuterie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0517487976,1.42082798111","{""type"": ""MultiPoint"", ""coordinates"": [[1.420827981108369, 50.05174879758681]]}",28,76,76255,762550101,2019,A506,Bonne,Pressing-Laverie automatique,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0481370186,1.41785606492","{""type"": ""MultiPoint"", ""coordinates"": [[1.417856064920489, 50.04813701860192]]}",28,76,76255,762550101,2019,D201,Bonne,Médecin généraliste,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0491193247,1.42036277743","{""type"": ""MultiPoint"", ""coordinates"": [[1.420362777430966, 50.04911932470317]]}",28,76,76255,762550101,2019,B313,Bonne,Magasin d'optique,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0489099891,1.42338999697","{""type"": ""MultiPoint"", ""coordinates"": [[1.423389996969645, 50.04890998906603]]}",28,76,76255,762550101,2019,F121,Bonne,Salles multisports (gymnases),"Sports, loisirs et culture",Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0472060213,1.4237802604","{""type"": ""MultiPoint"", ""coordinates"": [[1.423780260401213, 50.04720602134131]]}",28,76,76255,762550101,2019,A507,Bonne,Institut de beauté-Onglerie,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0335904523,1.40287294989","{""type"": ""MultiPoint"", ""coordinates"": [[1.402872949886338, 50.03359045229919]]}",28,76,76255,762550102,2019,G102,Bonne,Hôtel,Tourisme,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0540747347,1.42430494259","{""type"": ""MultiPoint"", ""coordinates"": [[1.424304942586179, 50.05407473465327]]}",28,76,76255,762550103,2019,A301,Bonne,Réparation automobile et de matériel agricole,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0572649714,1.4131113461","{""type"": ""MultiPoint"", ""coordinates"": [[1.413111346100239, 50.05726497140884]]}",28,76,76255,762550103,2019,A301,Bonne,Réparation automobile et de matériel agricole,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0482341616,1.42039474479","{""type"": ""MultiPoint"", ""coordinates"": [[1.420394744788738, 50.048234161560714]]}",28,76,76255,762550101,2019,B312,Bonne,Fleuriste-Jardinerie-Animalerie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0492386595,1.42032377317","{""type"": ""MultiPoint"", ""coordinates"": [[1.420323773173864, 50.04923865951617]]}",28,76,76255,762550101,2019,A501,Bonne,Coiffure,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0511555258,1.42111972295","{""type"": ""MultiPoint"", ""coordinates"": [[1.42111972295012, 50.051155525756954]]}",28,76,76255,762550101,2019,A501,Bonne,Coiffure,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0441575116,1.42295492493","{""type"": ""MultiPoint"", ""coordinates"": [[1.42295492492515, 50.04415751156528]]}",28,76,76255,762550101,2019,B103,Bonne,Grande surface de bricolage,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0504694556,1.42090218204","{""type"": ""MultiPoint"", ""coordinates"": [[1.420902182042806, 50.05046945559361]]}",28,76,76255,762550101,2019,A203,Bonne,Banque-Caisse d'épargne,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0393117823,1.42375813615","{""type"": ""MultiPoint"", ""coordinates"": [[1.423758136154943, 50.03931178226838]]}",28,76,76255,762550101,2019,A406,Bonne,Entreprise générale du bâtiment,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0550799145,1.4092999997","{""type"": ""MultiPoint"", ""coordinates"": [[1.409299999697161, 50.055079914505995]]}",28,76,76255,762550103,2019,F112,Bonne,Salles spécialisées,"Sports, loisirs et culture",Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0453222631,1.42009182281","{""type"": ""MultiPoint"", ""coordinates"": [[1.420091822808754, 50.045322263076294]]}",28,76,76255,762550101,2019,B311,Bonne,Horlogerie-Bijouterie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0502515698,1.41975544937","{""type"": ""MultiPoint"", ""coordinates"": [[1.419755449365055, 50.050251569825576]]}",28,76,76255,762550101,2019,A504,Bonne,Restaurant-Restauration rapide,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0548699265,1.40894999586","{""type"": ""MultiPoint"", ""coordinates"": [[1.408949995860848, 50.054869926521555]]}",28,76,76255,762550102,2019,F116,Bonne,Salles non spécialisées,"Sports, loisirs et culture",Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0489992026,1.40788756147","{""type"": ""MultiPoint"", ""coordinates"": [[1.407887561468877, 50.04899920264336]]}",28,76,76255,762550101,2019,D403,Acceptable,Personnes âgées : services d'aide,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0470696471,1.41689781756","{""type"": ""MultiPoint"", ""coordinates"": [[1.41689781756428, 50.04706964707024]]}",28,76,76255,762550101,2019,D201,Bonne,Médecin généraliste,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0526259496,1.42529356464","{""type"": ""MultiPoint"", ""coordinates"": [[1.425293564642527, 50.052625949583934]]}",28,76,76255,762550103,2019,D111,Acceptable,Dialyse,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0553811144,1.4228474025","{""type"": ""MultiPoint"", ""coordinates"": [[1.422847402497944, 50.0553811144147]]}",28,76,76255,762550103,2019,B204,Mauvaise,Boucherie charcuterie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0512981586,1.42135526175","{""type"": ""MultiPoint"", ""coordinates"": [[1.421355261746716, 50.05129815862618]]}",28,76,76255,762550101,2019,D303,Bonne,Ambulance,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0445695632,1.42039281389","{""type"": ""MultiPoint"", ""coordinates"": [[1.420392813892554, 50.044569563175]]}",28,76,76255,762550101,2019,A120,Acceptable,DRFiP (Direction régionale des Finances publiques),Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0475223033,1.4188320696","{""type"": ""MultiPoint"", ""coordinates"": [[1.418832069603662, 50.04752230331844]]}",28,76,76255,762550101,2019,B302,Bonne,Magasin de vêtements,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0447946665,1.42014030225","{""type"": ""MultiPoint"", ""coordinates"": [[1.420140302247563, 50.04479466651114]]}",28,76,76255,762550101,2019,B302,Bonne,Magasin de vêtements,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0452386966,1.42260876893","{""type"": ""MultiPoint"", ""coordinates"": [[1.422608768929467, 50.045238696637135]]}",28,76,76255,762550101,2019,A504,Bonne,Restaurant-Restauration rapide,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0505366112,1.42094097384","{""type"": ""MultiPoint"", ""coordinates"": [[1.420940973835795, 50.05053661118011]]}",28,76,76255,762550101,2019,B203,Bonne,Boulangerie,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0441494989,1.42444179302","{""type"": ""MultiPoint"", ""coordinates"": [[1.424441793016163, 50.044149498948286]]}",28,76,76255,762550101,2019,A301,Bonne,Réparation automobile et de matériel agricole,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0446466071,1.42272771667","{""type"": ""MultiPoint"", ""coordinates"": [[1.422727716667126, 50.04464660714366]]}",28,76,76255,762550101,2019,G102,Bonne,Hôtel,Tourisme,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0536954251,1.41654720505","{""type"": ""MultiPoint"", ""coordinates"": [[1.416547205045795, 50.05369542512788]]}",28,76,76255,762550103,2019,A504,Bonne,Restaurant-Restauration rapide,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0483872888,1.41745193174","{""type"": ""MultiPoint"", ""coordinates"": [[1.417451931736857, 50.04838728878668]]}",28,76,76255,762550101,2019,D302,Bonne,Laboratoire d'analyses et de biologie médicale,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0451492824,1.4198717663","{""type"": ""MultiPoint"", ""coordinates"": [[1.419871766298873, 50.045149282418876]]}",28,76,76255,762550101,2019,B303,Bonne,Magasin d'équipements du foyer,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0482730431,1.4223052203","{""type"": ""MultiPoint"", ""coordinates"": [[1.422305220304686, 50.048273043098234]]}",28,76,76255,762550101,2019,A505,Bonne,Agence immobilière,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0506162994,1.42151357875","{""type"": ""MultiPoint"", ""coordinates"": [[1.421513578752242, 50.0506162993673]]}",28,76,76255,762550101,2019,D102,Bonne,Établissement santé moyen séjour,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0506162994,1.42151357875","{""type"": ""MultiPoint"", ""coordinates"": [[1.421513578752242, 50.0506162993673]]}",28,76,76255,762550101,2019,D402,Bonne,Personnes âgées : soins à domicile,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0499933077,1.42301455144","{""type"": ""MultiPoint"", ""coordinates"": [[1.423014551438228, 50.049993307691366]]}",28,76,76255,762550101,2019,A503,Mauvaise,Agence de travail temporaire,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0562393967,1.42455457413","{""type"": ""MultiPoint"", ""coordinates"": [[1.424554574131356, 50.056239396709145]]}",28,76,76255,762550103,2019,B302,Bonne,Magasin de vêtements,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0504464861,1.42332667807","{""type"": ""MultiPoint"", ""coordinates"": [[1.423326678070891, 50.05044648606991]]}",28,76,76255,762550101,2019,A301,Bonne,Réparation automobile et de matériel agricole,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0508373977,1.41880290365","{""type"": ""MultiPoint"", ""coordinates"": [[1.418802903647435, 50.05083739765426]]}",28,76,76255,762550101,2019,D232,Mauvaise,Infirmier,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0472060213,1.4237802604","{""type"": ""MultiPoint"", ""coordinates"": [[1.423780260401213, 50.04720602134131]]}",28,76,76255,762550101,2019,D232,Bonne,Infirmier,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0489099891,1.42338999697","{""type"": ""MultiPoint"", ""coordinates"": [[1.423389996969645, 50.04890998906603]]}",28,76,76255,762550101,2019,F112,Bonne,Salles spécialisées,"Sports, loisirs et culture",Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.046002816,1.42443192994","{""type"": ""MultiPoint"", ""coordinates"": [[1.424431929936887, 50.04600281597202]]}",28,76,76255,762550101,2019,A505,Bonne,Agence immobilière,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0482080635,1.42055152589","{""type"": ""MultiPoint"", ""coordinates"": [[1.420551525894513, 50.048208063512185]]}",28,76,76255,762550101,2019,D237,Bonne,Pédicure-podologue,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0482376454,1.41949397063","{""type"": ""MultiPoint"", ""coordinates"": [[1.419493970627636, 50.04823764540855]]}",28,76,76255,762550101,2019,D301,Bonne,Pharmacie,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0489980604,1.42027990934","{""type"": ""MultiPoint"", ""coordinates"": [[1.420279909344765, 50.04899806039999]]}",28,76,76255,762550101,2019,B315,Bonne,Magasin de matériel médical et orthopédique,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0484579864,1.41503162001","{""type"": ""MultiPoint"", ""coordinates"": [[1.415031620014474, 50.04845798638433]]}",28,76,76255,762550101,2019,D243,Bonne,Psychologue,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0440801247,1.41913636551","{""type"": ""MultiPoint"", ""coordinates"": [[1.419136365514766, 50.04408012472344]]}",28,76,76255,762550101,2019,B103,Bonne,Grande surface de bricolage,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0481461045,1.41985632887","{""type"": ""MultiPoint"", ""coordinates"": [[1.419856328871063, 50.04814610450161]]}",28,76,76255,762550101,2019,A203,Bonne,Banque-Caisse d'épargne,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0477833263,1.41894797337","{""type"": ""MultiPoint"", ""coordinates"": [[1.41894797337376, 50.047783326314544]]}",28,76,76255,762550101,2019,B302,Bonne,Magasin de vêtements,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0445278801,1.42231834603","{""type"": ""MultiPoint"", ""coordinates"": [[1.422318346026863, 50.04452788008561]]}",28,76,76255,762550101,2019,D203,Bonne,Spécialiste en dermatologie vénéréologie,Santé,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0480688924,1.42537612245","{""type"": ""MultiPoint"", ""coordinates"": [[1.42537612244573, 50.04806889235785]]}",28,76,76255,762550101,2019,C101,Bonne,École maternelle,Enseignement,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0429499822,1.41168999394","{""type"": ""MultiPoint"", ""coordinates"": [[1.411689993944507, 50.04294998215038]]}",28,76,76255,762550102,2019,F102,Bonne,Boulodrome,"Sports, loisirs et culture",Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0486407102,1.40071820799","{""type"": ""MultiPoint"", ""coordinates"": [[1.400718207985536, 50.048640710227566]]}",28,76,76255,762550102,2019,G102,Bonne,Hôtel,Tourisme,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0480894655,1.41470312772","{""type"": ""MultiPoint"", ""coordinates"": [[1.414703127721199, 50.04808946552072]]}",28,76,76255,762550101,2019,A504,Mauvaise,Restaurant-Restauration rapide,Services aux particuliers,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
null,null,null,null,null,21760255600011,null,null,null,null,null,null,null,null,null,null,null,null,null,2021-02-19T09:30:48.407000,c25a78e4-b5e4-4854-b29a-5b222f4e57f6,"50.0470486777,1.41871873391","{""type"": ""MultiPoint"", ""coordinates"": [[1.418718733910002, 50.04704867771004]]}",28,76,76255,762550101,2019,B302,Bonne,Magasin de vêtements,Commerces,Normandie,Seine-Maritime,CC des Villes Soeurs,Eu,FXX,247600588
