n_amenageur,n_operateur,n_enseigne,id_station,n_station,ad_station,code_insee,Xlongitude,Ylatitude,nbre_pdc,id_pdc,puiss_max,type_prise,acces_recharge,accessibilité,observations,date_maj,last_modified,datagouv_resource_id,Numéro pdc,Numéro station,accessibilitÃ©
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35168*01,Val d'Anast (ex-Maure-de-Bretagne) - Parking Du Presbytere,Parking du presbytere,35168,-1.989857341742527,47.89199717435013,2,FR*S35*35168*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35347*01,Val-d'Ize - Rue du château,Rue du château,35347,-1.301601027115891,48.17849259357935,2,FR*S35*35347*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35347*01,Val-d'Ize - Rue du château,Rue du château,35347,-1.301601027115891,48.17849259357935,2,FR*S35*35347*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35360*02,Vitré - Place du champ de foire,Place du champ de foire,35360,-1.209314390967884,48.12441569568624,2,FR*S35*35360*02*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35360*02,Vitré - Place du champ de foire,Place du champ de foire,35360,-1.209314390967884,48.12441569568624,2,FR*S35*35360*02*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35360*03,Vitré - Place du General De Gaulle,Place du General De Gaulle,35360,-1.2112580470177186,48.1228998005235,2,FR*S35*35360*03*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35360*03,Vitré - Place du General De Gaulle,Place du General De Gaulle,35360,-1.2112580470177186,48.1228998005235,2,FR*S35*35360*03*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35360*01,Vitré - Rue du Fougeray,Rue du Fougeray,35360,-1.2181745285601897,48.10859371779258,2,FR*S35*35360*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35360*01,Vitré - Rue du Fougeray,Rue du Fougeray,35360,-1.2181745285601897,48.10859371779258,2,FR*S35*35360*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35306*01,Saint-Père-Marc-en-Poulet - Place Arthur Regnault,Place Arthur Regnault,35306,-1.9242864082642308,48.58814062865436,2,FR*S35*35306*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35306*02,Saint-Père-Marc-en-Poulet   Aire de co-voiturage du Fort Saint Père,Aire de covoiturage du fort Saint Père,35306,-1.9232113811167435,48.56527821314319,2,FR*S35*35306*02*01,43,T2,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35265*01,Saint-Domineuc - Place De L Eglise,Place de l' église,35265,-1.8755540398753099,48.37277649959154,2,FR*S35*35265*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35299*01,Saint-Méloir-des-Ondes - Place Du Marché Au Cadran,Place du marché au cadran,35299,-1.9061610496343355,48.63776642949868,2,FR*S35*35299*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35271*01,Saint-Georges-de-Reintembault - Place Alexandre Dubois,Place Alexandre Dubois,35271,-1.2440354133500324,48.5064809449272,2,FR*S35*35271*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35271*01,Saint-Georges-de-Reintembault - Place Alexandre Dubois,Place Alexandre Dubois,35271,-1.2440354133500324,48.5064809449272,2,FR*S35*35271*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35273*01,Saint-Germain-en-Coglès- Parking RN 17,Rue de Lécousse,35273,-1.2626483424169634,48.404318474928566,2,FR*S35*35273*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35273*01,Saint-Germain-en-Coglès- Parking RN 17,Rue de Lécousse,35273,-1.2626483424169634,48.404318474928566,2,FR*S35*35273*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35284*01,Saint-Jouan-des-Guerets - Rue du val du moulin,Rue du val du moulin,35284,-1.976135333450107,48.6039584911551,2,FR*S35*35284*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35284*01,Saint-Jouan-des-Guerets - Rue du val du moulin,Rue du val du moulin,35284,-1.976135333450107,48.6039584911551,2,FR*S35*35284*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35287*01,Saint-Lunaire Parking Rue Du Clos Du Marais,Rue du clos du marais,35287,-2.1034170402480337,48.632547891101545,2,FR*S35*35287*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35287*01,Saint-Lunaire Parking Rue Du Clos Du Marais,Rue du clos du marais,35287,-2.1034170402480337,48.632547891101545,2,FR*S35*35287*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*06,Saint-Malo - Boulevard De La Tour D Auvergne,Boulevard de la tour d'Auvergne,35288,-2.0082136270414663,48.65160824941379,2,FR*S35*35288*06*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*06,Saint-Malo - Boulevard De La Tour D Auvergne,Boulevard de la tour d'Auvergne,35288,-2.0082136270414663,48.65160824941379,2,FR*S35*35288*06*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*01,Saint-Malo - Esplanade Saint Vincent,Esplanade Saint Vincent,35288,-2.021482368024481,48.65094904009887,2,FR*S35*35288*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*01,Saint-Malo - Esplanade Saint Vincent,Esplanade Saint Vincent,35288,-2.021482368024481,48.65094904009887,2,FR*S35*35288*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*05,"Saint-Malo - Parking Godard, Rue Le Pomellec",Rue Le Pomellec,35288,-2.0129934690110236,48.63672606073471,2,FR*S35*35288*05*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*05,"Saint-Malo - Parking Godard, Rue Le Pomellec",Rue Le Pomellec,35288,-2.0129934690110236,48.63672606073471,2,FR*S35*35288*05*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*03,Saint-Malo - Place Resistance,Place resistance,35288,-1.9818575671276342,48.658044235643295,2,FR*S35*35288*03*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*03,Saint-Malo - Place Resistance,Place resistance,35288,-1.9818575671276342,48.658044235643295,2,FR*S35*35288*03*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*02,Saint-Malo - Rue Anita Conti,Rue Anita Conti,35288,-2.006696423152646,48.645930252958294,2,FR*S35*35288*02*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*02,Saint-Malo - Rue Anita Conti,Rue Anita Conti,35288,-2.006696423152646,48.645930252958294,2,FR*S35*35288*02*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*04,"Saint-Malo- Parking Des Bas Sablons, Rue De La Montre",Rue de la montre,35288,-2.0227006938935,48.6359807121902,2,FR*S35*35288*04*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35288*04,"Saint-Malo- Parking Des Bas Sablons, Rue De La Montre",Rue de la montre,35288,-2.0227006938935,48.6359807121902,2,FR*S35*35288*04*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35297*01,Saint-Meen-le-Grand - Rue Maurice,Rue Maurice,35297,-2.1920706742934986,48.19085488224261,2,FR*S35*35297*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35297*01,Saint-Meen-le-Grand - Rue Maurice,Rue Maurice,35297,-2.1920706742934986,48.19085488224261,2,FR*S35*35297*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35299*01,Saint-Méloir-des-Ondes - Place Du Marché Au Cadran,Place du marché au cadran,35299,-1.9061610496343355,48.63776642949868,2,FR*S35*35299*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35179*01,Miniac-Morvan- Rue de la poste,Rue de la poste,35179,-1.9039196063082169,48.51709596407647,2,FR*S35*35179*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35125*01,La Guerche-de-Bretagne - Place du champ de foire,Place du champ de foire,35125,-1.2333340290865866,47.94181442037163,2,FR*S35*35125*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35173*01,Melesse - Allée Rouge Cote,Allée Rouge Cote,35173,-1.6978644967314933,48.216383407322354,2,FR*S35*35173*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35068*02,Chateaubourg - ZA de la Goulgatiere,Rue de la Goulgatière,35068,-1.386695659662074,48.11168210936378,2,FR*S35*35068*02*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35040*01,Breteil - Rue de la Hattais,Rue de la Hattais,35040,-1.897683547964767,48.144790091115524,2,FR*S35*35040*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35047*01,Bruz - Vert Buisson,Rue de Gravinis,35047,-1.7584176534400648,48.02976290767194,2,FR*S35*35047*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35047*01,Bruz - Vert Buisson,Rue de Gravinis,35047,-1.7584176534400648,48.02976290767194,2,FR*S35*35047*01*02,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35051*02,Cesson-Sévigné - Autopole,rue de bray (proche rond-point),35051,-1.6152671350170846,48.10760909001763,2,FR*S35*35051*02*01,43,T2,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35051*02,Cesson-Sévigné - Autopole,rue de bray (proche rond-point),35051,-1.6152671350170846,48.10760909001763,2,FR*S35*35051*02*02,50,Combo-Chademo,Payant,24/24 7/7 jours,"0,30€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35051*01,Cesson-Sévigné - Bourgchevreuil,6 A Mail de Bourgchevreuil,35051,-1.6043788850246024,48.11832571587644,2,FR*S35*35051*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35051*01,Cesson-Sévigné - Bourgchevreuil,6 A Mail de Bourgchevreuil,35051,-1.6043788850246024,48.11832571587644,2,FR*S35*35051*01*02,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35068*01,Chateaubourg - Square Jean XXIII,Square Jean XXIII,35068,-1.4138598788530143,48.10466845421444,2,FR*S35*35068*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35068*01,Chateaubourg - Square Jean XXIII,Square Jean XXIII,35068,-1.4138598788530143,48.10466845421444,2,FR*S35*35068*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35068*02,Chateaubourg - ZA de la Goulgatiere,Rue de la Goulgatière,35068,-1.386695659662074,48.11168210936378,2,FR*S35*35068*02*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35069*01,Chateaugiron - Boulevard Pierre Et Julien Gourdel,Boulevard Pierre Et Julien Gourdel,35069,-1.501460070591021,48.04931747293024,2,FR*S35*35069*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35093*02,Dinard - Parking Du Port Breton,Rue du Bois Met,35093,-2.0544310861306294,48.62208315931308,2,FR*S35*35093*02*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35069*01,Chateaugiron - Boulevard Pierre Et Julien Gourdel,Boulevard Pierre Et Julien Gourdel,35069,-1.501460070591021,48.04931747293024,2,FR*S35*35069*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35167*01,Martigne Ferchaud - Rue Lucien Vignel,Rue Lucien Vignel,35167,-1.320010296839623,47.8320643396349,2,FR*S35*35167*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35070*01,Châteauneuf d'Ille-et-Vilaine - 5 Rue des Marais,5 Rue Des Marais,35070,-1.9289780669603607,48.55988043985777,2,FR*S35*35070*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35085*01,Combourg - Allée de Lohon,Allee de Lohon,35085,-1.7542417575690976,48.418269254163036,2,FR*S35*35085*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35085*01,Combourg - Allée de Lohon,Allee de Lohon,35085,-1.7542417575690976,48.418269254163036,2,FR*S35*35085*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35090*01,Crevin- Rue Bernard Picoult,Rue Bernard Picoult,35090,-1.6671621157999048,47.9376189591779,2,FR*S35*35090*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35090*01,Crevin- Rue Bernard Picoult,Rue Bernard Picoult,35090,-1.6671621157999048,47.9376189591779,2,FR*S35*35090*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35093*01,Dinard - Parking des Halles,"Parking des Halles,  Rue Raphaël Veïl",35093,-2.0583384096556054,48.6315487439569,2,FR*S35*35093*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35093*01,Dinard - Parking des Halles,"Parking des Halles,  Rue Raphaël Veïl",35093,-2.0583384096556054,48.6315487439569,2,FR*S35*35093*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35093*03,Dinard - Parking Du Cosec,Parking Du Cosec - Rue Gouyon-Matignon,35093,-2.0661402743342285,48.62369339554672,2,FR*S35*35093*03*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35040*01,Breteil - Rue de la Hattais,Rue de la Hattais,35040,-1.897683547964767,48.144790091115524,2,FR*S35*35040*01*01,22,E/F-T2,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
SDE35,IZIVIA,OUESTCHARGE,FR*S35*35037*01,Bréal-sous-Montfort - Rue de la petite motte,Rue de la petite motte,35037,-1.8678511079473534,48.05002752532433,2,FR*S35*35037*01*02,22,E/F-T3,Payant,24/24 7/7 jours,"0,20€ TTC du KWh + 1€ à l'acte pour les non-abonnés",2021/02/01,2021-03-16T12:32:45.435000,b983b628-83c7-48ac-8f16-c8131ab1fc93,null,null,null
